Angali Pangali,2016,,"Comedy, Romance",S. Balamurugan,Rangan,"Dindigul Alex, Anjali Devi, Delhi Ganesh, Gerald",Tamil,India,N/A,N/A
Enakku Innoru Per Irukku,2016,,"Action, Comedy, Crime",Sam Anton,Sam Anton,"G.V. Prakash Kumar, Anandhi, Nirosha, Saravanan",Tamil,India,N/A,5.5
Amma Kanakku,2016,,Drama,Ashwiny Iyer Tiwari,N/A,"Amala Paul, Yuvalakshmi, Revathy, Samuthirakani",Tamil,India,N/A,7
Metro,2016,,"Action, Crime, Thriller",Ananda Krishnan,Ananda Krishnan,"Shirish, Sathya, Bobby Simha, Sendrayan",Tamil,India,N/A,7.4
Raja Manthiri,2016,,"Comedy, Drama",Usha Krishnan,N/A,"Anandhi, Nadodigal Gopal, Kalaiyarasan, Meenakshi",Tamil,India,N/A,7
Appa,2016,,Drama,Samuthirakani,Samuthirakani,"Namo Narayana, Thambi Ramayya, Samuthirakani, Vinodhini Vaidynathan",Tamil,India,N/A,8.1
Jackson Durai,2016,,"Comedy, Horror",Dharani Dharan,Dharani Dharan,"Sathyaraj, Sibiraj, Bindhu Madhavi, Karunakaran","Tamil, English",India,N/A,4.6
Paisa paisa,2016,,Thriller,Joji Raechal Job,Sachin Dharekar,"Rajendra Chawla, Spruha Joshi, Sachit Patil, Vikash Patil",Marathi,India,N/A,N/A
Adra Machan Visilu,2016,,Comedy,Thiraivannan,Thiraivannan,"Arun Balaji, T.P. Gajendran, Raj Kapoor, Mansoor Ali Khan",Tamil,India,N/A,3.7
Dhilluku Dhuddu,2016,,"Comedy, Horror",Rambala,N/A,"Santhanam, Shanaya, Karunas, Motta Rajendran",Tamil,India,N/A,5.1
Ka Ka Ka Po,2016,,"Comedy, Romance",Vijay Ps,N/A,"Keshavan, Sakshi Agarwal, Karunas, Vadivukkarasi",Tamil,India,N/A,4.2
Kabali,2016,,"Action, Crime, Drama",Pa. Ranjith,Pa. Ranjith,"Rajinikanth, Winston Chao, Radhika Apte, Dhansika","Tamil, Telugu, Hindi, English, Malayalam, Mandarin, French",India,3 wins & 3 nominations.,6.2
Tamilselvanum Thaniyar Anjalum,2016,,"Action, Romance, Thriller",Premsai,Premsai,"Vtv Ganesh, Yami Gautam, Jai, Nassar",Tamil,India,N/A,5.1
Thirunaal,2016,,"Action, Drama, Romance",Ramnath,Ramnath,"Jiiva, Nayanthara, Karunas, Meenakshi",Tamil,India,N/A,4
Joker,2016,,"Comedy, Drama","Raju Murugan, Raju Saravanan(co-director)",Raju Murugan,"Guru Somasundaram, Ramya Pandiyan, Gayathri, Ramasamy",Tamil,India,5 wins & 2 nominations.,8.4
Wagah,2016,,Action,G.N.R. Kumaravelan,G.N.R. Kumaravelan,"Vikram Prabhu, Ranya Rao, Karunas, Ajay Ratnam",Tamil,India,N/A,3.9
Dharma Durai,2016,,Drama,Seenu Ramasamy,Seenu Ramasamy,"Vijay Sethupathi, Tamannaah Bhatia, Aishwarya Rajesh, Srushti Dange",Tamil,India,N/A,7.5
Nambiar,2016,,"Comedy, Sci-Fi",Ganeshaa,Ganeshaa,"Devadarshini Chetan, Delhi Ganesh, V. Jayaprakash, Vanitha Krishnachandran",Tamil,India,N/A,3.9
Bayam Oru Payanam,2016,,"Horror, Thriller",Manisharma,N/A,"Yogi Babu, Meenakshi Dixit, King Kong, Jangiri Madhumitha",Tamil,India,N/A,6
54321,2016,,Thriller,Ragavendra Prasad,Ragavendra Prasad,"Arvin G.R., Pavithra Gowda, Jayakumar, Shabeer Kallarakkal",Tamil,India,N/A,5.9
Enakku Veru Engum Kilaigal Kidayathu,2016,,"Comedy, Drama",Ganapathy Balamurugan,N/A,"Goundamani, Ramachandran, Riythvika, Sana",Tamil,India,N/A,4.1
Meendum Oru Kadhal Kadhai,2016,,"Drama, Musical, Romance",Mithran Jawahar,Vineeth Sreenivasan,"Arjunan, Dhivya, Srm Dhivya, Venkatesh Harinathan",Tamil,India,N/A,6.2
Ilamai Oonjal,2016,,Action,Mangai Harirajan,N/A,"Aarthi, Abhinayashree, Bondamani, Keerthi Chawla",Tamil,India,N/A,N/A
Kidaari,2016,,Action,Prasath Murugesan,N/A,"Napolean, Sasikumar, M. Sasikumar, Nikhila Vimal",Tamil,India,N/A,6.2
Kuttrame Thandanai,2016,,"Crime, Drama, Mystery",M. Manikandan,"Anand Annamalai, M. Manikandan","Vidharth, Pooja Devariya, Aishwarya Rajesh, Rahman",Tamil,India,N/A,7.8
Iru Mugan,2016,,"Action, Sci-Fi, Thriller",Anand Shankar,"Anand Shankar, Anand Shankar","Vikram, Nayanthara, Nithya Menon, Thambi Ramayya",Tamil,India,N/A,6.3
Vaaimai,2016,,Drama,A. Senthil Kumar,A. Senthil Kumar,"Shanthnu Bhagyaraj, Manoj K. Bharathi, Muktha George, Goundamani",Tamil,India,N/A,3.7
Pudhusa Naan Poranthen,2016,,N/A,Majeed Abu,N/A,"Biyon Gemini, Kalabhavan Mani, Kalyani Nair, Karati Raja",Tamil,India,N/A,N/A
Nayagi,2016,,Horror,Goverdhan Reddy,N/A,"Trisha Krishnan, Satyam Rajesh, V. Jayaprakash, Ganesh Venkatraman","Tamil, Telugu",N/A,N/A,N/A
Karma,2016,,"Adult, Drama",Stormy Daniels,N/A,"Harley Jade, Monique Alexander, Cassidy Klein, Brett Rossi",English,USA,N/A,6.8
pagiri,2016,,Family,EsakkiKarvannan,N/A,N/A,Tamil,India,N/A,N/A
Uchathula Shiva,2016,,Action,Jaypee,N/A,"Ilavarasu, Kanal Kannan, Karan, Ramesh Khanna",Tamil,India,N/A,3
Aandavan Kattalai,2016,,Drama,M. Manikandan,M. Manikandan,"Vijay Sethupathi, Ritika Singh, Pooja Devariya, Nassar",Tamil,India,N/A,8.2
Oruthal,2016,,Drama,Krisnadasan Jagadeesan,Krisnadasan Jagadeesan,Krisnadasan Jagadeesan,Tamil,India,N/A,N/A
Kallattam,2016,,Action,G. Ramesh,N/A,"Ezhumalai, Ilavarasu, Baby Rethva Isvar, Nandha",Tamil,India,N/A,N/A
Nunnunarvu,2016,,"Romance, Sci-Fi, Thriller",Mathivanan Sakthivel,"Mathivanan Sakthivel (story), Mathivanan Sakthivel","Indira ., Dinesh, Mandas Ramesh Jesudas, Jay Kallaway",Tamil,"Australia, India",N/A,7.8
Devi(L),2016,,"Comedy, Horror",A.L. Vijay,Paul Aaron (story),"Tamannaah Bhatia, Prabhu Deva, Sonu Sood, Amy Jackson",Tamil,India,N/A,6.2
Rekka,2016,,Action,Rathina Shiva,Rathina Shiva,"Kishore Kumar G., Sathish Krishnan, Lakshmi Menon, Lian Nasser",Tamil,India,N/A,4.9
Remo,2016,,"Comedy, Romance",Bakkiyaraj Kannan,Bakkiyaraj Kannan,"Yogi Babu, Sri Divya, Kalyani N., Aadukalam Naren",Tamil,India,1 win.,5.8
Ammani,2016,,"Drama, Family",Lakshmi Ramakrishnan,Lakshmi Ramakrishnan,"Semmalar Annam, Sri Mahesh, Manas, George Maryan",Tamil,India,N/A,8.1
Kaashmora,2016,,"Action, Comedy, Fantasy, Horror",Gokul,Gokul,"Karthi, Nayanthara, Sri Divya, Vivek","Tamil, Telugu",India,N/A,5.5
Kodi,2016,,"Action, Drama, Thriller",R.S. Durai Senthilkumar,R.S. Durai Senthilkumar,"Dhanush, Trisha Krishnan, Anupama Parameshwaran, Saranya Ponvannan",Tamil,India,2 wins.,6.8
Kadalai,2016,,Comedy,P. Sagayasuresh,N/A,"Ma Ka Pa Anand, Yogi Babu, Yaar Kannan, Manobala",Tamil,India,N/A,N/A
Achcham Yenbadhu Madamaiyada,2016,,"Action, Romance, Thriller",Gautham Menon,Gautham Menon,"T.R. Silambarasan, Manjima Mohan, Baba Sehgal, Daniel Balaji",Tamil,India,1 win.,6.6
Meen Kuzhambum Mann Paanaiyum,2016,,"Comedy, Fantasy",Amudeshver,N/A,"Balaji, Santhana Bharathi, M.S. Bhaskar, Thalapathy Dinesh",Tamil,India,N/A,5.5
Kadavul Irukaan Kumaru,2016,,Comedy,M. Rajesh,N/A,"RJ Balaji, Nikki Galrani, G.V. Prakash Kumar, Singampuli",Tamil,India,N/A,2.9
Kavalai Vendam,2016,,"Comedy, Romance",Deekay,Deekay,"Yaashika Aanand, V.J. Adams, Kajal Aggarwal, Amrutha",Tamil,India,N/A,4.9
Ilami,2016,,Drama,J. Julian Prakash,J. Julian Prakash,"Akhil, Kishore, Anu Krishna, S. Ravi Mariya",Tamil,India,N/A,5.5
Kannula Kaasa Kattappa,2016,,"Comedy, Crime",Gowtham Sundararajan,N/A,"Ashwathy Warrier, Aravind Akash, Yogi Babu, M.S. Bhaskar",Tamil,India,N/A,N/A
Saithan,2016,,"Action, Fantasy, Thriller",Pradeep Krishnamoorthy,"Bhashyasree (dialogue), Joe D. Cruz, Karthik Krishna, Pradeep Krishnamoorthy","Vijay Antony, Chaaruhasan, Kamal Krishna, Meera Krishna",Tamil,India,N/A,6.2
Maaveeran Kittu,2016,,"Action, Drama",Suseenthiran,"Suseenthiran, Yugabharathi","Sri Divya, Parthiban, Soori, Vishnu Vishal",Tamil,India,N/A,6.6
Pazhaya Vannarapettai,2016,,"Action, Drama, Thriller",Mohan G.,Mohan G.,"Ashmita, Ashmitha, Karunas, Nishanth",Tamil,India,N/A,5.7
Atti,2016,,Drama,Vijayabhaskar,N/A,"Ma Ka Pa Anand, Ashmita, Azhagu, Yogi Babu",Tamil,India,N/A,N/A
Chennai 600028 II: Second Innings,2016,,"Comedy, Drama, Sport",Venkat Prabhu,"K. Chandru, Venkat Prabhu (dialogue)","Aravind Akash, Ilavarasu, Jai, Krithika",Tamil,India,N/A,7.1
Parandhu Sella Vaa,2016,,"Comedy, Romance",Dhanapal Padmanabhan,"Dhanapal Padmanabhan, Payon, Sathyarajkumar","Anandhi, Luthfudeen Baashaa, RJ Balaji, Gnanasambandam",Tamil,India,N/A,5.7
Veera Sivaji,2016,,Action,N/A,N/A,"G. Marimuthu, Vikram Prabhu, Vinodhini Vaidynathan",Tamil,India,N/A,4.7
Balle Vellaiyathevaa,2016,,Comedy,P. Solai Prakash,P. Solai Prakash,"Leesha, Sangili Murugan, Rohini, Kovai Sarala",Tamil,India,N/A,4.3
Kaththi Sandai,2016,,Action,Suraj,Suraj,"Aarthi, Tarun Arora, Jagapathi Babu, Tamannaah Bhatia",Tamil,India,N/A,3.2
Manal Kayiru 2,2016,,Comedy,Madhan Kumar,N/A,"Chaams, Delhi Ganesh, Jagan, Jayashree",Tamil,India,N/A,3.8
Dhuruvangal Pathinaaru,2016,,"Action, Crime, Mystery, Thriller",Karthick Naren,Karthick Naren,"Rahman, Prakash Raghavan, Sharath Kumar, Santhosh Krishna",Tamil,India,1 nomination.,8.4
Achamindri,2016,,Thriller,Rajapandi,D.S. Kannan,"Devadarshini Chetan, Srushti Dange, Karunas, Saranya Ponvannan",Tamil,India,N/A,6.4
Eganapuram,2016,,N/A,V. Suresh Natchatra,N/A,"Jothisha Ammu, Rithu Rajasimman, Sevvazhai",Tamil,India,N/A,N/A
Apocalypse Meow,2016,,"Short, Comedy",N/A,Joshua Barclay,"Mark Floyd, Vyn Tuxbury",English,USA,N/A,N/A
Mo,2016,,"Comedy, Horror",Bhuvan Nullan R.,Bhuvan Nullan R.,"Yogi Babu, Pooja Devariya, Mime Gopi, Aishwarya Rajesh",Tamil,India,N/A,6.1
Pachaikili Parimala,2017,,N/A,Madhubalan,N/A,"Damodaran, Sakthishree",Tamil,India,N/A,N/A
Soorathengai,2017,,N/A,Sanjeev Srinivas Kanna,N/A,"Theni Murugan, Eugina Samanthi, Arvind Vinod",Tamil,India,N/A,N/A
Unnai Thottu Kolla Vaa,2017,,N/A,Aandal Ramesh,N/A,"'Ganja' Karuppu, G. Silambarasan, Anjana Sukhani",Tamil,India,N/A,N/A
Bairavaa,2017,,"Action, Thriller",Bharathan,Bharathan,"Joseph Vijay, Keerthi Suresh, Jagapathi Babu, Daniel Balaji","Tamil, Telugu",India,N/A,5.9
Koditta Idangalai Nirappuga,2017,,"Comedy, Thriller",Parthiban,Parthiban,"Shantanu Bhagyaraj, Parvathy Nair, Parthiban, Thambi Ramayya",Tamil,India,N/A,6.7
Sivappu Enakku Pidikkum,2017,,Drama,Youreka,N/A,"Sandra Amy, Youreka",Tamil,India,N/A,8.4
Adhe Kangal,2017,,"Action, Thriller",Rohin Venkatesan,Rohin Venkatesan,"R. Aravindraj, Abishek Joseph George, Janani Iyer, Kalaiyarasan",Tamil,India,1 win.,7.3
Bogan,2017,,"Action, Thriller",Lakshman,"Madhankarky, Rokesh, Thamarai","Jayam Ravi, Arvind Swamy, Hansika Motwani, Nassar",Tamil,India,N/A,6.4
Enakku Vaaitha Adimaigal,2017,,"Comedy, Drama",Mahendran Rajamani,N/A,"Jai, Pranitha, Karunakaran, Kaali Venkat",Tamil,India,N/A,5.9
Ennodu Vilayadu,2017,,Thriller,Arun Krishnaswami,Arun Krishnaswami,"Bharath Srinivasan, Kathir, Chandini Tamilarasan, Sanchita Shetty",N/A,India,N/A,5.6
Pagadi Aattam,2017,,Crime,Ram K. Chandran,Ram K. Chandran,"Rahman, Gauri Nanda, Surendar, Monica",Tamil,India,N/A,5.8
Rum,2017,,Horror,Sai Bharath,N/A,"Arjun Chidambaram, Mia George, Hrishikesh, Amzath Khan",Tamil,India,N/A,4.2
Muthuramalingam,2017,,Action,Rajadurai,Rajadurai,"Priya Anand, Viji Chandrashekhar, Chinnijayanth, Gautham Karthik",Tamil,India,N/A,1.6
Yaman,2017,,"Action, Drama, Thriller",Jeeva Shankar,"Bhashyasree (Lyricist telugu), Jeeva Shankar","Vijay Antony, Charlie, Gajaraj, Mia George","Tamil, Telugu",India,N/A,6.3
Kuttram 23,2017,,"Action, Crime, Thriller",Arivazhagan Venkatachalam,"Rajesh Kumar, Arivazhagan Venkatachalam","Arun Vijay, Abhinaya, Aishwarya, Aravind Akash",Tamil,India,N/A,7.4
Mupparimanam,2017,,"Romance, Thriller",Adhiroopan,Adhiroopan,"Aari, Premgi Amaren, Vijay Antony, Appukutty",Tamil,India,N/A,5.6
Yaakkai,2017,,"Romance, Thriller",Kuzhandai Velappan,"Kulandai Velappan, Kuzhandai Velappan","M.S. Bhaskar, Hari Krishnan, G. Marimuthu, Aathma Patrick",Tamil,India,N/A,5.5
Motta Shiva Ketta Shiva,2017,,Action,Sai Ramani,Anil Ravipudi,"Joy Badlani, Nikki Galrani, Lawrence Raghavendra, Thambi Ramayya",Tamil,India,N/A,3.4
Maanagaram,2017,,"Action, Thriller",Lokesh Kanagaraj,"Lokesh Kanagaraj, Lokesh Kanagaraj (dialogue), Karthik Yogi (dialogue), Chandra A. (dialogue)","Sundeep Kishan, Sri, Regina Cassandra, Charlie",Tamil,India,N/A,8.1
Nisabdham,2017,,Drama,Michael Arun,Michael Arun,"Abhinaya, Ajay, Venkatesh Babu, Kishore Kumar G.",Tamil,India,N/A,6.2
Bruce Lee,2017,,"Action, Comedy",Prashanth Pandiraj,Prashanth Pandiraj,"Anandraj, Mansoor Ali Khan, Kriti Kharbanda, G.V. Prakash Kumar",Tamil,India,N/A,2.3
Kanna Pinna,2017,,N/A,Thiya,N/A,"Thiya Nair, Shiva",Tamil,India,N/A,N/A
Kattappava Kanom,2017,,Comedy,Mani Seiyon,Mani Seiyon,"Yogi Babu, Mime Gopi, Nalan Kumarasamy, Chitra Lakshmanan",Tamil,India,N/A,5.6
Oru Mugathirai,2017,,Drama,R. Senthil Nadan,R. Senthil Nadan,"Chaams, Delhi Ganesh, Aditi Gururaj, Meera Krishna",Tamil,India,N/A,5.5
Vaanga Vaanga,2017,,N/A,N.P. Ismail,N/A,"Appukutty, Shriya Sri, Powerstar Srinivasan",Tamil,India,N/A,N/A
465,2017,,Horror,Sai Sathyam,N/A,"Karthik, Udhayabanu Maheshwaran, Manobala, Crane Manohar","Tamil, Telugu",India,N/A,N/A
Dhayam,2017,,Thriller,Kannan Rangaswamy,Kannan Rangaswamy,"Aira Agarval, Jayakumar, Kadhal Kannan, Shyam Krishnan",Tamil,India,N/A,4.6
Enkitta Mothathe,2017,,"Action, Comedy",Ramu Chellappa,Ramu Chellappa,"Arivi, Vijay Murugan, Muruganandham, Parvati Nair",Tamil,India,N/A,5
Kadugu,2017,,Drama,Vijay Milton,Vijay Milton,"Radhika Prasidhha, Rajakumaran, Bharath Srinivasan, Subiksha",Tamil,India,N/A,7.9
Paambhu Sattai,2017,,Action,Adam Dasan,Adam Dasan,"Bobby Simha, Keerthi Suresh, Lizzie Antony, Chandini",Tamil,India,N/A,6.3
Vaigai Express,2017,,Thriller,Shaji Kailas,Prabhakar,"Archana, M.S. Bhaskar, Madhan Bob, Neetu Chandra",Tamil,India,N/A,4.3
Arasakulam,2017,,N/A,Kumar Maran,N/A,"Rathan Mouli, Nayana Nair, Rajashree",Tamil,India,N/A,N/A
Attu,2017,,N/A,N/A,N/A,N/A,Tamil,India,N/A,N/A
Dora,2017,,"Action, Horror, Thriller",Dass Ramasamy,Dass Ramasamy,"Nayanthara, Harish Uthaman, Thambi Ramayya, Shan","Tamil, Telugu, Hindi",India,N/A,5.3
Kavan,2017,,"Action, Thriller",K.V. Anand,"K.V. Anand (screenplay), K.V. Anand (story), K.V. Anand, Subha (screenplay), Subha (story), Subha (written), Kabilan Vairamuthu (dialogue), Kabilan Vairamuthu (screenplay), Kabilan Vairamuthu (story)","Vijay Sethupathi, Madonna Sebastian, Thesingu Rajendar, Bose Venkat",Tamil,India,N/A,7.1
Naalu Perukku Nallathunna Ethuvum Thappila,2017,,"Action, Adventure",Dinesh Selvaraj,N/A,"Jagadeesh Kanna, Karthik Raj, Shariya",Tamil,India,N/A,N/A
8 Thottakkal,2017,,"Action, Crime, Thriller",Sri Ganesh,Sri Ganesh,"Vetri, Aparna Balamurali, Nassar, M.S. Bhaskar",Tamil,India,N/A,7.6
Julieum 4 Perum,2017,,Family,Satheesh,Satheesh,"Amudhavaanan, Maaran, Aalaya Manasa, Sandy Master",Tamil,India,N/A,4.4
Kaatru Veliyidai,2017,,Romance,Mani Ratnam,Mani Ratnam,"Karthi, Aditi Rao Hydari, Shraddha Srinath, RJ Balaji",Tamil,India,N/A,6
Senjittale En Kadhala,2017,,"Drama, Romance",Ezhil Durai,Ezhil Durai,"Abhinaya, Arjunan, Divya, Ezhil Durai",Tamil,India,N/A,7.9
Viruthachalam,2017,,N/A,Rattan Ganapathy,N/A,"Nellai Siva, Swetha, Viruthagiri",Tamil,India,N/A,N/A
Kadamban,2017,,"Action, Adventure, Drama",N. Ragavan,"N. Ragavan, Dev (dialogue), N. Ragavan (dialogue)","Arya, Catherine Tresa, Deep Raj Rana, Y.G. Mahendran","Tamil, Hindi",India,N/A,5.4
Ilai,2017,,Drama,Bineesh Raj,Bineesh Raj,"Sreedevi Anil, Jenish, Sivakumar Kurukkal, King Mohan",Tamil,India,N/A,N/A
Nagarvalam,2017,,Drama,Marxx,Marxx,"Yogi Babu, Yuthan Balaji, Vettai Muthu Kumar, Deekshitha Manikkam",Tamil,India,N/A,N/A
Ayyanar Veethi,2017,,N/A,Gipsy N. Rajkumar,N/A,"Bhagyaraj, Sara Shetty, Yuvan",Tamil,India,N/A,N/A
Enga Amma Rani,2017,,Action,S. Bani,N/A,"Dhansika, Anil Murali, Namo Narayana, Varnika",Tamil,India,N/A,6.1
Saaya,2017,,"Horror, Thriller",V.S. Palanivel,N/A,"Sonia Agarwal, Santhosh Khanna, Karate Raja, Gayatri Rema",Tamil,India,N/A,N/A
Lens,2017,,"Short, Sci-Fi",Ryan Ketchley,Ryan Ketchley,"Laura Bellomo, Laetitia Djaja, Halyna Mykyta, Peter Noic",English,Australia,N/A,N/A
Mangalapuram,2017,,N/A,R. Gopal,N/A,"Gayathri, Bonda Mani",Tamil,India,N/A,N/A
Saravanan Irukka Bayamaen,2017,,"Action, Comedy",Ezhil,N/A,"Regina Cassandra, Udhayanidhi Stalin",Tamil,India,N/A,3.2
Yeidhavan,2017,,"Action, Crime, Drama",Sakthi Rajasekaran,Sakthi Rajasekaran,"Sandra Amy, Gautham, Kalaiyarasan, Krishna Kumar",Tamil,India,N/A,6.1
Inayathalam,2017,,Drama,Shankar-Suresh,Shankar-Suresh,"V.J. Adams, Baby Chetana, Delhi Ganesh, G. Koushika",Tamil,India,N/A,3.3
Indira Kobai,2017,,N/A,Vijay T. Alexander,N/A,"Asha Latha, Raju, Vikki",Tamil,India,N/A,N/A
Keikraan Meikkiran,2017,,"Comedy, Romance",Sam Immanuel,N/A,"Lughna Ameer, Lubna Amir, Aadukalam Naren, Sabapathy",Tamil,India,N/A,N/A
Sangili Bungili Kadhava Thorae,2017,,"Comedy, Horror",Ike,Ike,"Devadarshini Chetan, Sri Divya, Akshara Gowda, Ilavarasu",Tamil,India,N/A,5.3
Veera Vamsam,2017,,N/A,Bhagavathi Bala,N/A,"Anitha, Radha Ravi, Selva",Tamil,India,N/A,N/A
Brindavanam,2017,,Drama,Radha Mohan,"Radha Mohan, Pon Parthiban (dialogue)","Arulnithi, Vivek, Tanya, M.S. Bhaskar",Tamil,India,N/A,6.8
Thondan,2017,,Crime,Samuthirakani,N/A,"Arthana Binu, 'Ganja' Karuppu, Namo Narayana, Thambi Ramayya",Tamil,India,N/A,6.3
7 Naatkal,2017,,Thriller,Gautham V.R.,P. Vimal Kumar,"M.S. Bhaskar, Chinnijayanth, Nassar, Nikesha Patel",Tamil,India,N/A,4.7
Bongu,2017,,Crime,Taj,Taj,"Pooja Bisht, Rajan Krishnaswamy, Atul Kulkarni, Sharath Lohitashwa",Tamil,India,N/A,5.3
Munnodi,2017,,N/A,S.P.T.A. Kumar,N/A,"Yamini Bhaskar, Harish, Sijoy Varghese",Tamil,India,N/A,4.6
Oru Iyakkunarin Kadhal Diary,2017,,N/A,Velu Prabhakaran,Velu Prabhakaran,"Chandru, Jega, Ragunath Manet, Velu Prabhakaran",Tamil,India,N/A,N/A
Oru Kidayin Karunai Manu,2017,,Drama,Suresh Sangaiah,Suresh Sangaiah,"Raveena Ravi, Vidharth",Tamil,India,N/A,7.7
Tubelight,2017,,"Drama, War",Kabir Khan,"Kabir Khan (screenplay), Parveez Sheikh (screenplay), Manu Rishi Chadha (dialogue)","Salman Khan, Sohail Khan, Om Puri, Mohammed Zeeshan Ayyub",Hindi,India,1 win & 3 nominations.,4
Vilayattu Aarambam,2017,,Action,Suriyan,N/A,N/A,Tamil,India,N/A,4.4
Rangoon,2017,,"Action, Drama, History, Romance, War",Vishal Bhardwaj,"Matthew Robbins (story), Matthew Robbins (screenplay), Sabrina Dhawan (screenplay), Vishal Bhardwaj (screenplay), Vishal Bhardwaj (dialogue)","Kangana Ranaut, Shahid Kapoor, Saif Ali Khan, Manav Vij",Hindi,India,1 win & 9 nominations.,5.7
Sathriyan,2017,,Action,N/A,N/A,"Aishwarya Dutta, Manjima Mohan, Vikram Prabhu",Tamil,India,N/A,4.8
Maragadha Naanayam,2017,,"Adventure, Comedy, Fantasy",Ark Saravan,Ark Saravan,"Aadhi, Anandraj, M.S. Baskar, Brahmanandam",Tamil,India,N/A,7
Thangaratham,2017,,N/A,P. Balamurugan,N/A,"Adithi Krishna, Aadukalam Naren, Rajendran",Tamil,India,N/A,N/A
Uru,2017,,Thriller,Vicky Anand,"Vicky Anand, Vijay Prakash","Dhansika, Mime Gopi, Jayabalan, Kalaiyarasan",Tamil,India,N/A,5.9
Veruli,2017,,"Action, Thriller",Amudhavanan P.,Amudhavanan P.,"Abhishek, Bhagyaraj, Indhumathy, Jayachandran",Tamil,India,N/A,N/A
Anbanavan Asaradhavan Adangadhavan,2017,,Action,Adhik Ravichandran,Adhik Ravichandran,"Tamannaah Bhatia, Neetu Chandra, Shriya Saran, T.R. Silambarasan",Tamil,India,N/A,2.4
Salaam B'y,2017,,"Documentary, Short",Amar Wala,N/A,"Aatif Baskanderi, Habib Baskanderi, Ian Froude, Rosey Hodder",English,Canada,N/A,N/A
Vanamagan,2017,,"Action, Adventure","A.L. Vijay, A.L. Vijay",A.L. Vijay,"Arjun, Akhilesh Krishna, Prakash Raj, Shanmugha Rajan",Tamil,India,N/A,5.5
Adhagappattathu Magajanangalay,2017,,"Comedy, Thriller",Inbasekhar,Inbasekhar,"Yog Japee, Karunakaran, Manobala, Aadukalam Naren",Tamil,India,N/A,5.3
Engeyum Naan Iruppen,2017,,N/A,Benny Thomas,N/A,"Kala Kalyani, Prajin",Tamil,India,N/A,N/A
Ivan Thanthiran,2017,,"Action, Comedy",R. Kannan,R. Kannan,"RJ Balaji, Madhan Bob, Gautham Karthik, Mayilsamy",Tamil,India,N/A,6.3
Ivan Yaarendru Therikiratha,2017,,"Comedy, Romance",S.T. Suresh Kumar,N/A,"Varsha Bollamma, Vishnu Kumar",Tamil,India,N/A,8.8
Yaanum Theeyavan,2017,,"Action, Crime",Prashanth G Sekar,Prashanth G Sekar,"Santhana Bharathi, Varsha Bollamma, Pari Elavazhagan, Vtv Ganesh",Tamil,India,N/A,7.6
Yevanavan,2017,,N/A,Natty Kumar,N/A,"Sonia Agarwal, Akil Santhosh",Tamil,India,N/A,N/A
Gemini Ganeshanum Suruli Raajanum,2017,,"Comedy, Crime, Thriller",Ilavarasu Odam,Ilavarasu Odam,"Atharvaa, Regina Cassandra, Aditi Sudhir Pohankar, Pranitha",Tamil,India,N/A,5.8
Niranjana,2017,,N/A,Pandi Arunachalam,N/A,"Kishore Dev, Bharatha Naidu, Jaya Srinivasan",Tamil,India,N/A,N/A
Pandigai,2017,,"Action, Thriller",Feroz,Feroz,"Kreshna, Anandhi, Saravanan, Nitin Sathya",Tamil,India,N/A,6.5
Rubaai,2017,,Action,M. Anbazhagan,N/A,"Anandhi, M.S. Bhaskar, Chandran, Chinni Jayanth",Tamil,India,N/A,8.2
Thiri,2017,,"Drama, Romance",Ashok Amritharaj S.,N/A,"A.L. Azhagappan, V. Jayaprakash, Ashwin Kakumanu, Karunakaran",Tamil,India,N/A,5.4
Meesaya murukku,2017,,"Biography, Comedy, Drama, Musical, Romance",Hiphop Tamizha Adhi,Hiphop Tamizha Adhi,"Hiphop Tamizha Adhi, Aathmika, Ma ka Pa Anand, Thameem Ansari",Tamil,India,N/A,7.6
Paakanum Pola Irukku,2017,,"Drama, Romance",S.P. Rajkumar,N/A,"Ansiba, Bharathan, 'Ganja' Karuppu",Tamil,India,N/A,N/A
Savarikkadu,2017,,N/A,M.N. Krishnakumar,N/A,"Rajapandi, Swathi Shanmugam, Soori",Tamil,India,N/A,N/A
Vikram Vedha,2017,,"Action, Crime, Thriller","Gayatri, Pushkar","Manikandan (dialogue by), Gayatri, Pushkar","Madhavan, Vijay Sethupathi, Shraddha Srinath, Kathir",Tamil,India,11 wins & 6 nominations.,8.6
Ilavatta Pasanga,2017,,Action,K. Balaseenivasan,N/A,"Nizhalgal Ravi, Powerstar Srinivasan",Tamil,India,N/A,N/A
Kootathil Oruthan,2017,,Comedy,T.J. Gnanavel,T.J. Gnanavel,"Ashok Selvan, Priya Anand, Samuthirakani, Anupama Kumar",Tamil,India,N/A,6.7
Namma Kadha,2017,,N/A,Nova,N/A,"Bavisha, Kavithran",Tamil,India,N/A,N/A
Nibunan,2017,,"Action, Crime, Thriller",Arun Vaidyanathan,"Anand Raghav, Arun Vaidyanathan","Varalaxmi Sarathkumar, Arjun Sarja, Suhasini, Sruthi Hariharan","Tamil, Kannada",India,N/A,6.7
Yen Intha Mayakkam,2017,,N/A,Shakthi Vasantha Prabhu,N/A,"Rajiv Kumar, Rithiya",Tamil,India,N/A,N/A
Sathura Adi 3500,2017,,N/A,Jaison,N/A,"Swathi Deekshith, Iniya, Nikhil Mohan, Rahman",Tamil,India,N/A,N/A
